"d_nutr","d_cm","d_satt","d_educ","d_elct","d_sani","d_wtr","d_hsg","d_ckfl","d_asst","area","region","stratum","psu","weight","year","t"
0,0,1,0,0,0,1,0,0,0,"1","18",1801,1801005,1,2018.5,2
0,0,0,0,0,0,1,1,0,0,"1","15",1502,1502002,1,2018.5,2
0,0,0,0,0,0,0,0,1,0,"1","18",1804,1804003,1,2018.5,2
0,0,0,1,0,0,1,0,0,0,"0","15",1501,1501004,1,2018.5,2
0,0,0,0,1,0,0,0,0,0,"0","16",1603,1603001,1,2018.5,2
0,0,0,1,1,0,0,1,0,1,"1","14",1401,1401003,1,2018.5,2
0,0,0,0,1,0,0,0,1,0,"1","3",304,304003,1,2018.5,2
1,0,0,0,0,0,0,0,0,0,"1","3",301,301002,1,2018.5,2
1,0,0,1,1,0,0,0,0,0,"1","4",404,404002,1,2018.5,2
1,0,0,0,1,0,1,1,1,0,"1","13",1302,1302001,1,2018.5,2
0,1,0,0,0,0,0,0,0,0,"0","16",1603,1603002,1,2018.5,2
1,0,0,0,0,0,0,0,0,0,"1","4",403,403005,1,2018.5,2
0,0,0,1,1,0,0,1,0,0,"1","15",1504,1504003,1,2018.5,2
0,0,0,1,0,0,0,0,0,0,"0","2",205,205004,1,2018.5,2
0,0,1,1,0,0,0,1,1,0,"1","10",1003,1003000,1,2018.5,2
0,0,0,0,0,0,1,1,0,0,"1","11",1101,1101003,1,2018.5,2
0,0,0,1,0,0,1,0,0,0,"1","15",1504,1504004,1,2018.5,2
0,0,1,1,1,0,1,1,0,0,"1","20",2002,2002005,1,2018.5,2
1,0,0,0,1,0,0,0,0,0,"1","10",1000,1000002,1,2018.5,2
0,0,1,0,0,0,0,0,0,0,"1","17",1703,1703001,1,2018.5,2
0,0,0,0,1,0,1,1,0,0,"0","1",105,105001,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"0","10",1001,1001002,1,2018.5,2
0,0,0,0,0,0,0,1,0,0,"1","11",1101,1101004,1,2018.5,2
0,0,0,0,0,1,0,1,0,1,"1","13",1301,1301003,1,2018.5,2
0,0,1,1,1,0,0,0,0,0,"1","6",602,602001,1,2018.5,2
0,0,0,0,1,0,0,1,0,1,"1","4",405,405003,1,2018.5,2
0,0,0,0,0,0,1,1,0,0,"1","6",603,603003,1,2018.5,2
0,0,0,0,1,0,1,1,0,0,"1","11",1103,1103003,1,2018.5,2
1,0,0,0,0,0,0,0,0,0,"1","12",1201,1201001,1,2018.5,2
1,0,0,0,1,1,0,0,0,0,"1","15",1505,1505004,1,2018.5,2
0,0,0,0,0,0,0,1,1,0,"1","3",302,302005,1,2018.5,2
0,0,0,1,1,0,0,0,1,0,"0","14",1403,1403001,1,2018.5,2
0,0,1,0,1,1,0,0,0,0,"1","4",402,402003,1,2018.5,2
0,0,0,0,1,0,1,1,0,1,"0","14",1403,1403003,1,2018.5,2
1,0,1,1,1,0,0,0,0,0,"1","2",201,201002,1,2018.5,2
0,0,0,0,1,0,0,0,0,0,"1","7",700,700005,1,2018.5,2
0,0,1,0,0,1,0,1,1,0,"1","8",800,800003,1,2018.5,2
0,0,0,0,0,0,0,1,0,0,"0","10",1001,1001000,1,2018.5,2
1,0,0,0,0,0,1,0,1,0,"0","3",305,305004,1,2018.5,2
0,0,0,0,1,0,0,0,0,0,"1","9",903,903000,1,2018.5,2
1,0,1,1,0,0,0,1,1,0,"0","8",802,802003,1,2018.5,2
0,0,0,0,0,1,0,0,0,0,"0","9",902,902005,1,2018.5,2
1,0,0,1,0,0,0,0,0,0,"1","9",904,904002,1,2018.5,2
1,0,0,0,0,1,0,0,0,0,"1","7",704,704005,1,2018.5,2
1,0,0,1,0,0,0,0,0,1,"0","2",201,201001,1,2018.5,2
0,0,0,1,0,0,1,0,0,0,"1","8",805,805004,1,2018.5,2
0,0,0,0,0,1,1,0,0,0,"0","18",1803,1803002,1,2018.5,2
0,0,1,1,0,0,0,0,0,1,"0","19",1903,1903000,1,2018.5,2
0,1,0,0,0,0,0,0,0,1,"1","2",204,204005,1,2018.5,2
0,0,0,0,0,1,0,1,0,0,"0","18",1801,1801002,1,2018.5,2
0,0,1,1,0,0,1,1,0,0,"1","3",301,301002,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"1","17",1703,1703003,1,2018.5,2
0,0,0,0,0,1,0,1,0,0,"1","4",405,405001,1,2018.5,2
0,0,0,0,1,1,0,0,1,0,"1","16",1601,1601001,1,2018.5,2
1,0,0,0,1,0,0,0,1,0,"1","12",1204,1204005,1,2018.5,2
1,0,0,0,0,0,0,1,0,1,"1","11",1101,1101001,1,2018.5,2
0,0,0,1,0,1,0,0,0,0,"1","13",1300,1300002,1,2018.5,2
1,0,0,0,0,1,0,0,0,0,"1","5",500,500001,1,2018.5,2
1,0,0,0,0,1,1,1,0,0,"1","17",1700,1700001,1,2018.5,2
1,0,0,0,0,0,0,1,0,0,"0","9",903,903004,1,2018.5,2
0,0,0,1,1,0,0,0,0,0,"1","13",1301,1301003,1,2018.5,2
0,0,0,0,1,0,0,0,1,0,"0","14",1402,1402004,1,2018.5,2
0,0,0,1,0,0,0,1,0,0,"0","12",1201,1201003,1,2018.5,2
0,0,1,1,0,0,0,1,0,0,"1","5",501,501004,1,2018.5,2
0,0,0,1,0,0,1,0,0,1,"1","14",1403,1403000,1,2018.5,2
0,0,1,0,1,0,0,0,0,0,"1","16",1605,1605003,1,2018.5,2
0,0,0,1,0,1,0,0,0,0,"1","3",303,303003,1,2018.5,2
0,1,0,1,0,0,0,0,0,0,"0","11",1104,1104000,1,2018.5,2
0,0,1,0,1,0,0,1,0,1,"0","1",104,104003,1,2018.5,2
1,0,0,0,1,0,0,0,0,0,"1","7",701,701004,1,2018.5,2
1,0,0,0,0,0,0,0,0,0,"0","1",100,100004,1,2018.5,2
0,0,0,0,0,1,0,0,0,0,"0","19",1902,1902001,1,2018.5,2
0,0,0,0,1,0,1,1,0,0,"1","3",301,301003,1,2018.5,2
1,0,0,0,0,0,0,1,0,1,"1","12",1203,1203001,1,2018.5,2
0,0,1,0,1,0,0,0,0,0,"1","13",1301,1301004,1,2018.5,2
0,0,1,0,0,0,0,1,0,0,"0","15",1504,1504004,1,2018.5,2
0,1,0,1,0,1,0,1,0,0,"1","6",601,601002,1,2018.5,2
0,0,0,1,0,0,0,0,0,1,"1","18",1800,1800001,1,2018.5,2
0,0,0,0,1,0,1,0,1,1,"1","2",205,205004,1,2018.5,2
0,0,0,0,0,1,1,1,0,0,"0","12",1202,1202002,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"1","10",1001,1001002,1,2018.5,2
0,0,0,0,0,0,0,0,0,1,"1","13",1300,1300003,1,2018.5,2
0,0,1,0,0,0,0,0,0,0,"0","10",1005,1005004,1,2018.5,2
0,0,1,0,0,0,0,0,0,0,"1","16",1605,1605003,1,2018.5,2
0,0,0,0,1,0,0,0,0,0,"1","6",603,603002,1,2018.5,2
1,0,1,1,0,0,1,0,0,1,"0","11",1100,1100002,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"1","11",1105,1105001,1,2018.5,2
0,0,1,0,0,0,0,0,0,0,"0","14",1404,1404003,1,2018.5,2
0,0,0,0,1,0,0,1,0,0,"0","2",200,200003,1,2018.5,2
0,1,0,0,1,0,0,1,0,1,"1","12",1202,1202003,1,2018.5,2
0,0,0,0,1,0,0,0,0,1,"1","17",1702,1702004,1,2018.5,2
0,0,0,0,1,0,1,1,0,0,"0","20",2005,2005000,1,2018.5,2
0,1,0,0,0,0,0,0,0,0,"1","2",203,203002,1,2018.5,2
0,0,0,0,1,0,0,0,0,0,"0","11",1103,1103004,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"1","18",1803,1803003,1,2018.5,2
1,0,0,0,0,0,0,1,0,1,"0","20",2004,2004000,1,2018.5,2
0,0,0,1,0,0,1,0,0,0,"1","3",303,303005,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"1","7",702,702002,1,2018.5,2
0,0,1,0,0,0,1,0,1,0,"1","8",801,801004,1,2018.5,2
1,0,0,0,1,0,0,1,0,0,"1","11",1101,1101001,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"0","2",205,205003,1,2018.5,2
0,0,0,0,0,0,1,1,0,1,"0","4",401,401003,1,2018.5,2
1,1,0,0,1,0,1,0,0,0,"0","1",104,104004,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"1","4",400,400002,1,2018.5,2
1,0,0,0,0,0,1,0,0,0,"1","10",1003,1003003,1,2018.5,2
1,0,1,0,0,1,0,0,0,0,"0","17",1703,1703004,1,2018.5,2
0,0,1,1,0,0,0,0,0,0,"1","18",1802,1802001,1,2018.5,2
0,0,0,1,0,0,0,1,0,1,"1","5",501,501002,1,2018.5,2
0,0,1,0,0,0,0,1,0,1,"1","16",1601,1601004,1,2018.5,2
0,0,1,0,0,1,0,0,0,1,"1","20",2004,2004003,1,2018.5,2
0,0,1,0,0,1,0,0,0,0,"1","4",400,400002,1,2018.5,2
1,0,1,0,1,0,0,0,0,0,"0","19",1901,1901002,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"1","5",504,504004,1,2018.5,2
0,0,0,0,0,1,1,0,0,1,"1","4",404,404005,1,2018.5,2
0,0,0,0,1,1,0,0,0,0,"1","5",500,500002,1,2018.5,2
0,0,1,0,0,0,0,0,0,0,"1","8",805,805000,1,2018.5,2
0,0,1,0,0,0,0,0,0,0,"0","12",1204,1204000,1,2018.5,2
0,0,0,0,1,1,0,0,0,0,"1","17",1702,1702003,1,2018.5,2
1,0,0,0,0,0,1,1,1,0,"0","4",402,402004,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"0","8",801,801002,1,2018.5,2
0,0,0,0,0,0,0,1,0,1,"1","20",2005,2005005,1,2018.5,2
0,0,0,1,0,0,0,0,0,0,"1","18",1804,1804000,1,2018.5,2
0,0,0,1,1,0,1,1,0,0,"0","14",1403,1403001,1,2018.5,2
0,0,0,0,1,0,0,1,0,1,"1","15",1502,1502001,1,2018.5,2
1,0,0,0,0,0,0,0,0,0,"0","7",702,702000,1,2018.5,2
0,0,0,0,0,0,0,0,1,0,"1","7",701,701005,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"1","10",1000,1000003,1,2018.5,2
0,0,0,0,0,1,1,0,0,0,"1","4",400,400005,1,2018.5,2
0,0,0,1,0,0,0,0,0,0,"1","17",1705,1705004,1,2018.5,2
0,0,0,0,1,0,0,0,0,0,"0","15",1503,1503003,1,2018.5,2
0,0,0,0,0,0,1,1,0,1,"1","6",602,602002,1,2018.5,2
1,0,0,0,0,0,0,0,0,0,"1","20",2004,2004005,1,2018.5,2
0,0,1,1,0,0,0,0,0,1,"1","20",2004,2004001,1,2018.5,2
1,0,1,0,0,0,0,1,0,0,"1","18",1805,1805002,1,2018.5,2
0,0,0,0,0,0,1,1,0,0,"0","1",100,100001,1,2018.5,2
0,0,1,0,0,0,0,1,0,0,"1","18",1805,1805003,1,2018.5,2
0,0,1,0,1,0,0,1,0,0,"0","8",801,801000,1,2018.5,2
0,0,0,0,0,0,1,0,0,0,"1","1",105,105002,1,2018.5,2
1,0,1,1,0,0,0,0,0,0,"0","7",702,702001,1,2018.5,2
0,0,0,0,1,1,0,0,0,1,"1","14",1403,1403003,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"1","13",1303,1303003,1,2018.5,2
0,0,0,1,1,0,0,0,0,0,"1","3",300,300002,1,2018.5,2
1,0,0,0,1,0,0,0,0,0,"1","10",1002,1002002,1,2018.5,2
0,0,0,0,1,0,0,1,0,0,"0","2",205,205004,1,2018.5,2
0,0,0,0,1,0,0,0,0,0,"1","18",1801,1801001,1,2018.5,2
0,0,0,0,1,1,0,0,0,0,"0","9",903,903002,1,2018.5,2
0,0,0,1,0,0,0,1,1,0,"1","4",401,401001,1,2018.5,2
0,0,0,0,0,0,0,0,1,0,"1","11",1101,1101003,1,2018.5,2
1,0,0,1,1,0,0,0,0,0,"1","19",1903,1903002,1,2018.5,2
0,0,1,0,1,0,0,0,0,1,"0","7",701,701005,1,2018.5,2
0,0,1,0,1,1,1,0,0,0,"1","1",100,100002,1,2018.5,2
0,0,1,0,0,0,0,0,0,0,"1","11",1105,1105003,1,2018.5,2
0,0,0,0,0,0,0,1,0,0,"1","17",1700,1700004,1,2018.5,2
0,0,1,0,0,0,0,0,0,0,"1","1",101,101005,1,2018.5,2
0,0,0,0,0,0,0,0,0,1,"1","11",1103,1103004,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"1","5",504,504002,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"1","14",1405,1405001,1,2018.5,2
0,0,0,0,0,0,0,1,0,1,"1","19",1904,1904002,1,2018.5,2
1,0,0,0,0,1,0,0,1,0,"0","6",602,602001,1,2018.5,2
1,0,0,0,0,0,0,0,0,0,"1","10",1003,1003001,1,2018.5,2
0,0,0,0,1,0,0,0,0,0,"1","15",1501,1501003,1,2018.5,2
0,0,0,1,0,0,1,0,1,0,"0","19",1900,1900004,1,2018.5,2
1,0,0,0,0,0,0,0,0,0,"1","8",804,804001,1,2018.5,2
0,0,0,1,1,0,0,0,1,0,"1","15",1502,1502001,1,2018.5,2
0,0,1,0,0,0,0,0,0,0,"1","20",2004,2004004,1,2018.5,2
0,0,1,0,1,0,0,1,0,0,"1","1",104,104003,1,2018.5,2
0,0,0,0,1,0,0,1,0,1,"0","7",702,702002,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"0","13",1304,1304004,1,2018.5,2
0,0,1,0,0,0,1,1,0,1,"0","11",1102,1102000,1,2018.5,2
0,0,0,0,0,0,0,1,0,0,"0","17",1703,1703000,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"1","1",102,102002,1,2018.5,2
1,0,0,1,1,0,0,1,0,0,"0","12",1205,1205003,1,2018.5,2
0,0,0,0,1,0,0,0,0,1,"0","14",1404,1404002,1,2018.5,2
1,0,1,0,1,0,0,1,0,0,"1","8",804,804004,1,2018.5,2
0,0,0,1,0,0,1,0,0,1,"1","1",101,101003,1,2018.5,2
0,0,0,0,1,0,0,0,0,1,"0","20",2004,2004003,1,2018.5,2
1,0,0,0,0,0,1,1,0,0,"0","9",900,900004,1,2018.5,2
0,0,0,0,0,0,1,1,1,1,"0","20",2004,2004003,1,2018.5,2
0,0,0,0,0,0,0,0,1,1,"1","20",2000,2000002,1,2018.5,2
0,0,1,0,0,0,1,0,0,0,"1","11",1102,1102001,1,2018.5,2
0,0,1,1,0,0,0,1,0,0,"1","14",1402,1402005,1,2018.5,2
1,0,0,1,0,0,0,1,0,0,"0","11",1103,1103003,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"0","20",2005,2005001,1,2018.5,2
0,0,0,0,0,0,0,1,0,0,"0","14",1401,1401000,1,2018.5,2
0,0,1,0,0,0,0,0,0,1,"0","8",802,802003,1,2018.5,2
0,0,0,0,0,0,1,0,0,0,"0","2",203,203002,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"1","6",604,604001,1,2018.5,2
0,0,0,0,0,1,0,0,1,0,"1","18",1805,1805004,1,2018.5,2
0,0,0,0,1,0,0,1,0,0,"0","19",1902,1902003,1,2018.5,2
0,0,0,0,1,0,0,0,0,0,"0","5",502,502001,1,2018.5,2
0,0,1,0,1,0,0,1,0,0,"1","13",1300,1300002,1,2018.5,2
1,0,0,0,1,0,1,0,0,0,"0","18",1802,1802004,1,2018.5,2
0,0,0,0,0,1,0,0,0,0,"0","19",1905,1905001,1,2018.5,2
0,0,0,1,0,0,0,0,0,0,"1","1",101,101004,1,2018.5,2
1,0,1,1,0,0,0,1,0,0,"1","18",1804,1804004,1,2018.5,2
0,0,1,0,1,0,0,1,0,0,"1","15",1503,1503005,1,2018.5,2
1,0,0,0,0,1,0,0,0,0,"0","4",402,402001,1,2018.5,2
0,0,0,1,1,0,0,1,0,0,"0","3",303,303001,1,2018.5,2
0,0,0,0,0,0,1,0,0,0,"1","12",1204,1204001,1,2018.5,2
0,0,0,0,0,0,0,0,0,1,"1","2",204,204004,1,2018.5,2
0,0,0,0,0,0,0,0,1,0,"1","16",1602,1602002,1,2018.5,2
0,0,0,1,0,0,1,1,0,0,"1","7",702,702004,1,2018.5,2
0,0,0,0,0,1,0,0,0,0,"0","13",1301,1301003,1,2018.5,2
0,0,0,0,0,0,0,1,0,0,"1","6",603,603001,1,2018.5,2
0,0,0,0,0,0,0,1,0,0,"1","17",1700,1700001,1,2018.5,2
1,0,0,0,0,0,0,0,0,0,"1","20",2003,2003003,1,2018.5,2
1,0,0,1,1,1,0,1,0,0,"1","9",901,901001,1,2018.5,2
1,0,0,0,0,0,0,1,0,0,"0","10",1001,1001002,1,2018.5,2
0,0,0,0,0,0,1,1,0,0,"1","10",1001,1001001,1,2018.5,2
1,0,0,0,1,0,1,0,0,0,"1","12",1202,1202005,1,2018.5,2
0,0,0,1,0,0,0,0,0,0,"1","12",1205,1205003,1,2018.5,2
0,0,0,0,1,1,0,1,1,0,"1","2",201,201001,1,2018.5,2
0,0,0,0,0,0,1,1,0,1,"1","2",204,204003,1,2018.5,2
0,0,0,0,1,0,0,0,0,0,"1","9",905,905001,1,2018.5,2
1,0,0,0,0,0,0,0,0,0,"1","1",104,104002,1,2018.5,2
0,0,0,0,1,0,0,0,0,0,"1","16",1601,1601002,1,2018.5,2
1,0,0,0,0,0,0,0,0,0,"0","5",504,504003,1,2018.5,2
0,0,1,0,1,0,1,0,0,0,"0","10",1002,1002002,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"0","14",1404,1404000,1,2018.5,2
0,1,0,0,0,0,1,0,0,1,"0","4",404,404005,1,2018.5,2
0,0,1,0,1,0,0,0,0,0,"0","14",1403,1403001,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"1","16",1602,1602003,1,2018.5,2
0,0,0,0,1,0,0,0,0,0,"1","13",1301,1301004,1,2018.5,2
0,0,0,0,0,0,0,1,0,0,"0","1",102,102005,1,2018.5,2
0,0,1,0,0,0,0,0,0,0,"1","19",1900,1900002,1,2018.5,2
0,0,1,0,0,0,0,1,1,0,"1","14",1401,1401002,1,2018.5,2
0,0,0,0,0,0,0,1,1,0,"1","10",1001,1001003,1,2018.5,2
1,0,0,0,0,1,0,0,0,0,"0","17",1705,1705002,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"0","13",1304,1304005,1,2018.5,2
0,0,0,1,1,0,0,1,0,0,"1","18",1803,1803002,1,2018.5,2
0,0,1,1,0,0,0,0,0,0,"0","15",1501,1501000,1,2018.5,2
0,0,1,0,0,0,0,0,0,0,"1","8",801,801000,1,2018.5,2
0,0,0,1,1,1,0,0,0,0,"1","3",300,300005,1,2018.5,2
1,0,1,0,0,0,1,0,1,0,"0","6",603,603002,1,2018.5,2
1,0,1,0,1,0,0,0,0,1,"1","5",503,503002,1,2018.5,2
0,0,0,0,0,0,1,1,0,0,"0","1",104,104000,1,2018.5,2
1,0,0,0,1,0,0,0,0,0,"0","13",1304,1304005,1,2018.5,2
0,0,0,0,0,0,0,1,0,0,"0","15",1504,1504004,1,2018.5,2
0,0,1,0,0,0,0,0,0,0,"0","17",1704,1704003,1,2018.5,2
0,0,1,0,0,0,0,0,1,1,"1","7",705,705005,1,2018.5,2
0,0,1,0,0,0,0,0,0,0,"1","5",505,505004,1,2018.5,2
0,0,1,0,1,0,1,0,0,0,"1","18",1803,1803001,1,2018.5,2
0,0,0,1,1,1,0,0,0,0,"0","10",1003,1003001,1,2018.5,2
0,0,0,1,0,0,1,1,0,0,"0","7",700,700003,1,2018.5,2
0,0,0,0,1,0,0,0,0,0,"1","1",104,104004,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"0","7",703,703002,1,2018.5,2
0,0,0,0,0,0,0,1,0,0,"1","9",900,900003,1,2018.5,2
0,0,0,1,1,0,0,0,0,1,"1","9",902,902002,1,2018.5,2
1,0,0,0,0,0,0,0,0,1,"1","2",204,204005,1,2018.5,2
1,0,1,1,0,1,0,0,1,0,"0","6",602,602003,1,2018.5,2
0,0,0,0,0,1,1,1,0,0,"0","17",1702,1702001,1,2018.5,2
0,0,0,0,0,0,0,1,0,0,"0","7",700,7e+05,1,2018.5,2
0,0,0,0,0,0,1,0,0,1,"1","1",104,104005,1,2018.5,2
0,0,1,0,0,0,0,1,0,0,"0","5",504,504004,1,2018.5,2
1,0,0,1,0,0,0,0,0,0,"1","18",1802,1802002,1,2018.5,2
0,0,0,0,0,0,0,0,0,1,"1","17",1701,1701001,1,2018.5,2
0,0,0,0,1,0,1,0,0,0,"0","12",1200,1200004,1,2018.5,2
0,0,1,0,0,0,0,1,0,0,"1","9",902,902003,1,2018.5,2
0,0,0,1,0,0,0,0,0,0,"1","20",2001,2001001,1,2018.5,2
0,0,0,0,0,1,0,0,0,0,"0","4",404,404003,1,2018.5,2
0,0,0,0,1,0,0,0,0,0,"1","3",302,302004,1,2018.5,2
0,0,1,0,1,0,1,0,0,0,"1","15",1505,1505004,1,2018.5,2
0,0,1,1,0,0,0,1,0,1,"1","18",1800,1800002,1,2018.5,2
0,0,1,0,0,0,0,0,0,0,"0","8",800,800004,1,2018.5,2
0,0,0,0,1,0,0,0,0,0,"1","2",200,200003,1,2018.5,2
0,0,0,0,0,0,0,0,1,0,"0","17",1703,1703001,1,2018.5,2
0,0,0,0,0,0,0,0,0,1,"1","19",1902,1902002,1,2018.5,2
0,0,0,0,1,0,0,0,0,0,"1","6",603,603001,1,2018.5,2
0,0,0,1,0,0,0,0,0,0,"0","13",1304,1304003,1,2018.5,2
0,0,1,0,0,0,0,1,0,1,"1","10",1001,1001002,1,2018.5,2
0,0,0,0,1,0,0,1,0,0,"0","19",1902,1902003,1,2018.5,2
0,0,1,0,0,0,1,1,1,0,"1","5",504,504000,1,2018.5,2
1,0,0,0,0,0,0,0,1,0,"1","9",903,903004,1,2018.5,2
1,0,1,0,0,0,0,0,1,0,"1","7",703,703005,1,2018.5,2
0,0,0,0,0,0,0,0,1,0,"1","17",1702,1702003,1,2018.5,2
0,1,0,0,1,0,0,1,0,0,"1","17",1705,1705001,1,2018.5,2
0,0,1,0,0,1,0,1,0,0,"0","10",1005,1005001,1,2018.5,2
1,0,0,1,0,0,0,0,0,0,"0","12",1203,1203001,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"0","11",1104,1104002,1,2018.5,2
0,0,0,0,1,0,0,0,0,0,"0","13",1300,1300005,1,2018.5,2
0,1,0,0,0,0,0,1,0,0,"0","18",1804,1804000,1,2018.5,2
0,0,0,0,1,0,0,1,0,0,"0","20",2004,2004005,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"0","1",101,101002,1,2018.5,2
1,0,1,0,0,0,1,0,0,0,"1","3",303,303004,1,2018.5,2
1,0,0,0,0,0,1,0,0,0,"1","8",804,804003,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"0","18",1804,1804003,1,2018.5,2
1,0,1,0,0,0,0,0,0,1,"1","9",902,902000,1,2018.5,2
0,0,0,0,0,0,0,0,0,1,"1","16",1603,1603000,1,2018.5,2
0,0,0,0,0,0,1,1,0,1,"1","20",2001,2001001,1,2018.5,2
1,0,1,0,0,0,0,1,0,1,"0","6",602,602001,1,2018.5,2
0,0,0,0,0,0,0,1,0,0,"0","18",1800,1800004,1,2018.5,2
0,0,1,1,1,0,1,1,1,0,"0","13",1302,1302004,1,2018.5,2
0,0,0,1,0,0,0,0,1,0,"0","20",2003,2003001,1,2018.5,2
0,0,0,0,0,0,0,1,0,1,"1","19",1902,1902002,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"1","18",1803,1803000,1,2018.5,2
0,0,1,0,1,0,0,1,0,1,"0","15",1505,1505000,1,2018.5,2
0,0,0,0,0,0,0,1,0,0,"1","2",201,201001,1,2018.5,2
0,1,1,0,0,0,1,1,0,0,"0","9",900,900005,1,2018.5,2
0,0,1,1,0,0,1,0,0,0,"1","14",1404,1404004,1,2018.5,2
0,0,0,1,1,0,0,0,0,0,"0","2",201,201001,1,2018.5,2
1,0,0,0,0,0,0,0,0,0,"1","3",302,302000,1,2018.5,2
0,1,1,0,1,0,0,1,0,0,"1","14",1405,1405003,1,2018.5,2
0,0,0,0,0,1,0,0,0,0,"0","2",200,200005,1,2018.5,2
0,0,0,1,1,0,0,1,0,0,"0","1",104,104002,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"1","8",803,803002,1,2018.5,2
1,0,0,1,1,0,1,0,0,0,"1","1",100,100003,1,2018.5,2
0,0,1,0,1,0,1,0,0,0,"1","4",402,402004,1,2018.5,2
0,0,0,0,0,1,1,0,0,1,"1","10",1000,1000005,1,2018.5,2
0,1,1,0,0,0,0,0,0,1,"1","5",502,502003,1,2018.5,2
0,0,0,1,1,0,0,0,0,0,"0","5",505,505001,1,2018.5,2
1,0,0,0,0,0,0,0,0,0,"0","6",603,603003,1,2018.5,2
0,0,0,1,1,1,0,0,0,0,"1","12",1201,1201004,1,2018.5,2
1,0,0,0,0,0,0,0,0,1,"0","6",604,604000,1,2018.5,2
0,0,0,0,1,0,0,0,0,0,"1","12",1203,1203004,1,2018.5,2
0,0,0,1,1,0,0,0,0,0,"1","20",2004,2004000,1,2018.5,2
1,0,0,1,0,0,0,1,0,0,"0","4",404,404002,1,2018.5,2
0,1,0,0,0,0,0,0,0,1,"1","3",304,304002,1,2018.5,2
0,0,1,0,0,0,1,0,0,0,"0","20",2002,2002003,1,2018.5,2
1,0,0,0,1,0,1,0,0,0,"1","13",1301,1301004,1,2018.5,2
0,0,0,0,0,0,0,1,0,0,"1","13",1303,1303001,1,2018.5,2
0,0,0,0,0,0,1,1,0,0,"1","9",903,903003,1,2018.5,2
0,0,0,0,1,0,1,0,0,0,"1","13",1305,1305005,1,2018.5,2
1,0,0,1,1,0,1,0,0,0,"0","3",304,304000,1,2018.5,2
0,0,1,0,0,0,1,0,0,0,"1","13",1300,1300003,1,2018.5,2
0,0,1,0,1,0,0,0,0,1,"1","5",505,505002,1,2018.5,2
1,0,1,0,0,0,0,0,0,0,"1","8",804,804002,1,2018.5,2
0,0,0,0,1,1,0,0,0,0,"1","15",1501,1501001,1,2018.5,2
1,0,0,0,0,0,0,1,1,0,"1","13",1304,1304002,1,2018.5,2
1,0,1,0,0,0,0,1,0,0,"1","4",403,403003,1,2018.5,2
1,0,0,0,0,1,0,1,0,0,"1","9",903,903003,1,2018.5,2
0,0,0,1,0,0,0,1,0,0,"0","1",104,104004,1,2018.5,2
1,1,0,0,1,0,0,1,0,0,"0","14",1404,1404002,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"1","14",1404,1404004,1,2018.5,2
1,0,0,0,0,1,0,0,0,1,"1","10",1002,1002005,1,2018.5,2
1,0,0,0,0,0,0,0,0,0,"0","9",905,905003,1,2018.5,2
0,0,1,0,0,0,0,1,0,1,"1","11",1105,1105002,1,2018.5,2
0,0,0,0,0,0,1,1,0,0,"1","13",1302,1302004,1,2018.5,2
0,0,1,0,0,0,0,1,0,0,"1","11",1103,1103004,1,2018.5,2
0,0,0,0,0,1,0,1,0,0,"1","1",101,101004,1,2018.5,2
0,0,0,0,0,0,1,0,0,0,"0","18",1803,1803000,1,2018.5,2
0,0,1,1,0,0,0,0,0,0,"1","3",305,305005,1,2018.5,2
0,0,0,1,0,1,1,0,0,1,"0","12",1204,1204002,1,2018.5,2
1,0,0,1,0,0,0,0,0,0,"1","18",1803,1803003,1,2018.5,2
0,0,0,1,1,0,1,0,0,0,"1","1",102,102003,1,2018.5,2
0,0,0,0,1,0,1,1,0,1,"1","13",1303,1303004,1,2018.5,2
0,0,0,0,1,0,0,0,0,0,"1","17",1700,1700001,1,2018.5,2
0,0,0,0,0,0,1,0,0,0,"0","9",900,900003,1,2018.5,2
